,date,month,day,hour,minute,week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,test_season,vacation,special_day,count
129989,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
129991,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130017,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130020,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130025,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130042,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130058,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130066,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130067,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130068,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130071,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130076,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130091,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130096,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130110,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130135,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130136,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130153,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130160,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130163,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130173,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130181,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130204,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130208,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130209,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130213,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130230,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130246,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130248,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130254,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130260,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130263,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130282,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130306,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130329,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130335,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130340,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130355,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130357,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130367,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130374,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130377,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130398,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130404,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130407,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130441,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130459,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130472,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130489,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130491,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130500,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130506,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130528,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130538,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130543,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130554,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130559,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130565,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130577,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130581,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130584,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130612,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130615,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130630,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130642,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130643,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130673,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130698,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130699,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130704,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130708,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130717,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130725,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130728,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130731,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130741,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130745,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130765,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130777,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130791,2018-06-16,06,16,00,00,Saturday,0,0,1,0,0,0,0,0,0,0,0
130796,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130797,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130803,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130809,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130815,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130823,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130827,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130828,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130837,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130845,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130880,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130892,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130906,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130923,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130924,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130955,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130962,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130967,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
130981,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131015,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131018,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131025,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131037,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131044,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131045,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131050,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131059,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131064,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131070,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131075,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131078,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131088,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131098,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131099,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131112,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131118,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131123,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131126,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131155,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131158,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131167,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131170,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131190,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131195,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131203,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131207,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131211,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131233,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131238,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131244,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131270,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131293,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131296,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131325,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131328,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131338,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131354,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131366,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131367,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131372,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131373,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131380,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131388,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131389,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131392,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131396,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131404,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131418,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131426,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131428,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131438,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131443,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131461,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131473,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131480,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131494,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131510,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131511,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131520,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131525,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131540,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131551,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131558,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131562,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131578,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131579,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131596,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131605,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131624,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131628,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131633,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131644,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131661,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131669,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131675,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131684,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131697,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131700,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131709,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131710,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131735,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131737,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131749,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131754,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131762,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131768,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131774,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131781,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131783,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131792,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131796,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131797,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131798,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131811,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131824,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131834,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131838,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131847,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131850,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131851,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131867,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131869,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131870,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131871,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131875,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131882,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131896,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131903,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131905,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131915,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131927,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131931,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131947,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131949,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131975,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131981,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
131997,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132020,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132039,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132044,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132045,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132061,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132091,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132098,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132099,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132107,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132110,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132120,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132121,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132125,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132131,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132137,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132170,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132172,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132182,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132198,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132199,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132210,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132211,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132213,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132230,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132241,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132264,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132271,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132276,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132279,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132281,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132284,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132319,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132329,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132331,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132348,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132352,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132359,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132368,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132382,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132394,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132412,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132429,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132432,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132437,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132445,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132453,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132454,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132459,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132464,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132472,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132489,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132511,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132533,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132539,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132547,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132573,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132588,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132592,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132607,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132609,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132622,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132626,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132645,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132664,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132666,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132677,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132679,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132696,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132711,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132712,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132713,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132728,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132735,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132751,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132758,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132760,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132761,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132814,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132824,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132826,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132832,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132833,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132837,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132846,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132851,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132873,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132874,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132882,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132886,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132888,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132906,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
132924,2018-06-17,06,17,00,00,Sunday,0,0,0,1,0,0,0,0,0,0,0
